Position Title,Date,Apply,Work Model,Location,Company,Company Size,Company Industry,Salary,Qualifications,H1b Sponsored,Is New Grad
Embodied AI Engineer (R&D Lab),2025-05-20,https://jobright.ai/jobs/info/682ce851199c9a1bce4be0bb?utm_source=1100&utm_campaign=ml,Hybrid,"Englewood Cliffs, NJ",LG Electronics,10000+,"Consumer Electronics,Electronics",$112000-$164000 /yr,"1. PhD degree in CS/Robotics/EE or equivalent education and experience
2. 0~3 years of industry experience in robotic foundation models, perception, planning, control systems, etc.
3. Strong research experience in robotic foundation models or related field
4. Good understanding of recent development trends in robotic foundation model, vision-language-action models, perception models, imitation learning, etc.
5. Familiarity with policy learning methods (e.g., reward shaping and curriculum learning) and physics platforms (e.g., Genesis, Omniverse/Cosmos)
...",not sure,yes
Computational Biology / Bioinformatics / Machine Learning Postdoc - Single Cell and Spatial Technologies,2025-05-20,https://jobright.ai/jobs/info/682ce3785331141b5a7751a5?utm_source=1100&utm_campaign=ml,On Site,"Boston, MA",Beth Israel Deaconess Medical Center,10000+,"Health Care,Medical",,"1. Extensive experience in handling and analyzing Next Generation Sequencing data
2. PhD in a relevant subject area (Computational Biology, Population Genetics/Genomics, Bioinformatics, Biostatistics)
3. Strong quantitative background (e.g. BSc in Computer Science, Applied Math, Engineering, Biostatistics)
4. Experience in bioinformatics/data analysis using R/Bioconductor
5. Experience in linux-based environments and high-performance computing
...",not sure,
Software Engineer – AI Tooling,2025-05-20,https://jobright.ai/jobs/info/682257a1cb7fb923407ccfc4?utm_source=1100&utm_campaign=ml,On Site,"Chicago, IL",Jump Trading Group,251-500,"Financial Services,Trading Platform",$150000-$200000 /yr,"1. At least 1–2 years of professional software engineering experience (internships or significant project work considered)
2. Fluency in Python, with experience integrating LLM APIs or building with agent/automation frameworks
3. Understanding of operating systems, networking, automation, and core software engineering fundamentals
4. Strong analytical and problem-solving skills, focused on developer experience and usability
5. Familiarity with Linux and version control tools
...",not sure,
"Certified Veterinary Technician, CVT",2025-05-20,https://jobright.ai/jobs/info/6812e39db232f0857137fcee?utm_source=1100&utm_campaign=ml,On Site,"Boston, MA",Small Door,101-250,"Health Care,Medical",$39-$39 /hr,"1. 1+ years of experience as a LVT
2. Availability to work weekends (Saturday or Sunday)
3. Comfortable with computers and online tools
4. Strong enough to lift 50 lbs
5. A thoughtful and fearless team player
...",not sure,
Machine Learning Engineer Graduate (CV/NLP/Multimodal/LLM - E-Commerce Governance) -2025 Start (BS/MS),2025-05-20,https://jobright.ai/jobs/info/680cdbd169609bcbb8cc284b?utm_source=1100&utm_campaign=ml,On Site,"San Jose, CA",TikTok,10000+,"Content Creators,Content Discovery",$112K-$130K /yr,"1. Bachelor's degree or above in computer science or related field
2. Solid coding skills, ability to develop in a Linux environment, proficient in Python, Go, or C++
3. Solid foundation in data structures/algorithms, proficient in machine learning/deep learning theory, and rich practical experience
4. Familiar with 1-2 areas in natural language processing, computer vision, multimodal, graph algorithms, search algorithms, text/data mining, and LLM
5. Excellent analytical and problem-solving skills, passionate about challenging problems
...",not sure,yes
"Machine Learning Engineer, Recommendations - USDS",2025-05-19,https://jobright.ai/jobs/info/682b99e3ce5fe6899ef00e48?utm_source=1100&utm_campaign=ml,Hybrid,"Seattle, WA",TikTok,10000+,"Content Creators,Content Discovery",$137750-$237500 /yr,"1. Bachelor's degree or higher in Computer Science or related fields.
2. Strong programming and problem-solving ability.
3. This role is open to PhD New Grads or MS Grads with 1-3 years of experience in applied machine learning, familiar with one or more of the algorithms such as Collaborative Filtering, Matrix Factorization, Factorization Machines, Word2vec, Logistic Regression, Gradient Boosting Trees, Deep Neural Networks, Wide and Deep etc.
4. Experience in Deep Learning Tools such as tensorflow/pytorch.
5. Experience with at least one programming language like C++/Python or equivalent.",not sure,
Software Engineer Graduate (AIGC Platform - Monetization GenAI) - 2025 Start (PhD),2025-05-18,https://jobright.ai/jobs/info/682acee8dbfeffb926817443?utm_source=1100&utm_campaign=ml,On Site,"San Jose, CA",ByteDance,10000+,"Content,Data Mining",$145K-$250K /yr,"1. PhD in Computer Science, Computer Engineering, or a related field.
2. Proficiency in Python and familiarity with deep learning frameworks like PyTorch.
3. Strong skills in Linux, Docker, Kubernetes, and high-performance computing principles, including Infrastructure as Code (IaC).
4. Demonstrated expertise in scaling and optimizing generative AI engineering tasks in GPU-intensive environments.
5. Expertise in scaling generative AI models using sequence parallel, model parallel, and pipeline parallel techniques on multiple GPUs.
...",not sure,yes
"Research Engineer, Embedded Contextual AI",2025-05-18,https://jobright.ai/jobs/info/683e4d6a5b5f5868c008cb25?utm_source=1100&utm_campaign=ml,On Site,"Redmond, WA",Meta,10000+,Internet,$56.25-$173000 /hr,"1. Currently has, or is in the process of obtaining a Bachelor's degree in Computer Science, Computer Engineering, relevant technical field, or equivalent practical experience. Degree must be completed prior to joining Meta
2. 1+ years of experience training, deploying, and testing AI models in python
3. 1+ years of experience developing firmware for microcontrollers in C/C++",not sure,
Member of Technical Staff - AI Research Engineer,2025-05-17,https://jobright.ai/jobs/info/674a9109e2cd2f8515085ed9?utm_source=1100&utm_campaign=ml,On Site,"San Francisco, CA",FutureHouse,11-50,,$100000-$500000 /yr,"1. Experience working with data and ML systems: EDA, feature engineering, model development, model deployment, and validation in production systems.
2. Familiarity with modeling in PyTorch, Jax or equivalent framework.
3. Demonstrated experience with experimentation in academic or industry settings.
4. Strong programming expertise with the capability to adapt to various technical challenges in the data, ML, and LLM software stack.",yes,
Postdoctoral researcher in fusion energy sciences and AI,2025-05-16,https://jobright.ai/jobs/info/681add2ccecfe1ff76f7fb44?utm_source=1100&utm_campaign=ml,On Site,"Los Alamos, NM",Los Alamos National Laboratory,10000+,Security,"$97,000 /yr","1. Demonstrated expertise in one or more areas of theoretical and computational plasma physics, atomic processes in plasmas, plasma/neutron interaction with materials, and scientific machine learning and artificial intelligence, broadly defined.
2. Demonstrated ability to work effectively in a collaborative and multi-disciplinary scientific environment.
3. A record of publications and presentations in one or more of the following areas: applied mathematics, computational physics, plasma physics, or fusion science.
4. Completion of a Ph.D. in STEM field within the last five years or expected completion within the current academic year.",no,
Member of Technical Staff - Wetlab Researcher ,2025-05-16,https://jobright.ai/jobs/info/6827a28f704757f36c888946?utm_source=1100&utm_campaign=ml,On Site,"San Francisco, CA",FutureHouse,11-50,,$100000-$500000 /yr,"1. Experience with wet lab biology research.
2. Diversity of experience in areas such as molecular biology, synthetic biology, cellular biology, and animal work.",yes,
ML Solutions Engineer,2025-05-15,https://jobright.ai/jobs/info/684281aea605a01cd771224b?utm_source=1100&utm_campaign=ml,On Site,"San Francisco, CA",SuperAnnotate,101-250,"Artificial Intelligence (AI),Computer Vision",$88K-$140K /yr,"1. 1+ years of customer-facing experience
2. Familiarity with Machine learning and Python
3. Experience delivering technical pitches
4. Bachelor's degree in Computer Science, Mathematics, Machine Learning, Data Science, or equivalent experience
5. Ability to quickly learn, understand, and work with new emerging technologies, methodologies, and solutions in the Artificial Intelligence technology space
...",not sure,
AI Analyst,2025-05-15,https://jobright.ai/jobs/info/6826856339fd99d10c7eb922?utm_source=1100&utm_campaign=ml,On Site,"New York, New York",Simulmedia,51-100,"Ad Targeting,Advertising",$50000-$60000 /yr,"1. Bachelor's degree in Computer Science, Business, Data Science, or related field
2. 0-2 years of professional experience (personal projects, coursework, and self-directed learning highly valued)
3. Demonstrated passion for GenAI and LLMs through personal projects, online courses, or contributions
4. Basic understanding of machine learning concepts and natural language processing
5. Experience with AI platforms and tools (e.g., OpenAI, Anthropic, Hugging Face, etc.)
...",not sure,yes
"ML Engineer - Generative AI, Siri Agent Modeling",2025-05-15,https://jobright.ai/jobs/info/682682a0fb1736c12412fb70?utm_source=1100&utm_campaign=ml,On Site,"Sunnyvale, California, United States",Apple,10000+,"Artificial Intelligence (AI),Consumer Electronics",$143100-$264200 /yr,"1. 1 year of hands-on industry experience developing deep learning systems: training (and finetuning) models, designing model architectures, researching/experimenting with new ideas, defining and creating metrics, building datasets and performing error triages.
2. Deep understanding of Generative AI techniques/literature and proven track record of training (or deploying) LLMs/MLLMs to solve complex problems
3. Proficiency in Python and one of the deep learning frameworks (such as PyTorch, JAX, or Tensorflow)
4. Excellent communication: strong interpersonal, verbal and written skills
5. Bachelors or Masters in Computer Science, Machine Learning, Engineering or equivalent professional experience",not sure,
AI Engineer,2025-05-15,https://jobright.ai/jobs/info/6827db16187ceec299fdae45?utm_source=1100&utm_campaign=ml,On Site,San Francisco,Ironclad,501-1000,"Enterprise Software,Legal Tech",$145K-$165K /yr,"1. BS degree in Computer Science, Engineering, or a related field
2. Experience in training, evaluating, and serving machine learning models in production
3. 1+ years of hands-on experience with Python, backend service development, and RESTful APIs
4. 1+ years of experience in NLP techniques such as text classification, entity extraction, document understanding, or question answering
5. Proficiency with deep learning frameworks and APIs (e.g., PyTorch, TensorFlow, HuggingFace Transformers, OpenAI APIs, LangChain)
...",not sure,
ML Product Engineer (Junior),2025-05-13,https://jobright.ai/jobs/info/6823ada2c98cde393ba8fbb6?utm_source=1100&utm_campaign=ml,On Site,"Austin, TX",Pear VC,11-50,"Angel Investment,Education",$160K-$200K /yr,"1. Experience working with high-volume data in vector databases.
2. Experience with ML/NLP techniques on production projects.
3. Self-direction and output-oriented: you repeatedly, independently seek out the most valuable thing you could be doing, to achieve scalable results, quickly. You do so even when requirements and priorities may be changing rapidly.",not sure,
